model_config,model_name,checkpoint,loss_main,accuracy,f1,top5_accuracy,precision,recall,loss,simu_1spk_dev_b2_mix500/accuracy,simu_1spk_dev_b2_mix500/top5_accuracy,simu_1spk_dev_b2_mix500/precision,simu_1spk_dev_b2_mix500/recall,simu_1spk_dev_b2_mix500/f1,simu_1spk_dev_b2_mix500/loss,simu_1spk_dev_b2_mix500/loss_main,simu_2spk_dev_b2_mix500/accuracy,simu_2spk_dev_b2_mix500/top5_accuracy,simu_2spk_dev_b2_mix500/precision,simu_2spk_dev_b2_mix500/recall,simu_2spk_dev_b2_mix500/f1,simu_2spk_dev_b2_mix500/loss,simu_2spk_dev_b2_mix500/loss_main,simu_2spk_dev_b3_mix500/accuracy,simu_2spk_dev_b3_mix500/top5_accuracy,simu_2spk_dev_b3_mix500/precision,simu_2spk_dev_b3_mix500/recall,simu_2spk_dev_b3_mix500/f1,simu_2spk_dev_b3_mix500/loss,simu_2spk_dev_b3_mix500/loss_main,simu_2spk_dev_b5_mix500/accuracy,simu_2spk_dev_b5_mix500/top5_accuracy,simu_2spk_dev_b5_mix500/precision,simu_2spk_dev_b5_mix500/recall,simu_2spk_dev_b5_mix500/f1,simu_2spk_dev_b5_mix500/loss,simu_2spk_dev_b5_mix500/loss_main,simu_3spk_dev_b5_mix500/accuracy,simu_3spk_dev_b5_mix500/top5_accuracy,simu_3spk_dev_b5_mix500/precision,simu_3spk_dev_b5_mix500/recall,simu_3spk_dev_b5_mix500/f1,simu_3spk_dev_b5_mix500/loss,simu_3spk_dev_b5_mix500/loss_main,simu_3spk_dev_b7_mix500/accuracy,simu_3spk_dev_b7_mix500/top5_accuracy,simu_3spk_dev_b7_mix500/precision,simu_3spk_dev_b7_mix500/recall,simu_3spk_dev_b7_mix500/f1,simu_3spk_dev_b7_mix500/loss,simu_3spk_dev_b7_mix500/loss_main,simu_3spk_dev_b11_mix500/accuracy,simu_3spk_dev_b11_mix500/top5_accuracy,simu_3spk_dev_b11_mix500/precision,simu_3spk_dev_b11_mix500/recall,simu_3spk_dev_b11_mix500/f1,simu_3spk_dev_b11_mix500/loss,simu_3spk_dev_b11_mix500/loss_main,simu_4spk_dev_b9_mix500/accuracy,simu_4spk_dev_b9_mix500/top5_accuracy,simu_4spk_dev_b9_mix500/precision,simu_4spk_dev_b9_mix500/recall,simu_4spk_dev_b9_mix500/f1,simu_4spk_dev_b9_mix500/loss,simu_4spk_dev_b9_mix500/loss_main,simu_5spk_dev_b13_mix500/accuracy,simu_5spk_dev_b13_mix500/top5_accuracy,simu_5spk_dev_b13_mix500/precision,simu_5spk_dev_b13_mix500/recall,simu_5spk_dev_b13_mix500/f1,simu_5spk_dev_b13_mix500/loss,simu_5spk_dev_b13_mix500/loss_main
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_66,0.7473570111902413,0.8146175454186371,0.7721916866375912,0.9999999999120259,0.778072905019627,0.7731077903600247,0.7473570111902413,0.925032421373404,0.9999999997134392,0.5718891431505864,0.5549008399248123,0.5630525989601245,0.533724514910808,0.533724514910808,0.7800884695634955,0.9999999998226052,0.7909716429809729,0.7908688746392727,0.7879689472417036,0.8064436119581971,0.8064436119581971,0.7908597550458378,1.0,0.8022291855679617,0.7976864654156897,0.7972480677896076,0.7892661246988508,0.7892661246988508,0.8179357479892525,0.9999999998539102,0.81451786046519,0.8072515267367456,0.8088709983755561,0.7397949413633814,0.7397949413633814,0.7912817860835165,1.0,0.793683706781043,0.7946207484377902,0.789510728081287,0.7960988826514608,0.7960988826514608,0.8015174866745034,1.0,0.8064225657521963,0.8013980989799696,0.7998360670451234,0.7763029121207536,0.7763029121207536,0.8297589565740853,0.9999999998182785,0.8245316960099267,0.8123115029458593,0.8153524558718611,0.7223991177430967,0.7223991177430967,0.7973045990467071,1.0,0.7993693916797638,0.7992200558980306,0.7941631826559703,0.7822146513462067,0.7822146513462067,0.7977786864169308,1.0,0.7990409527890018,0.7997120002620532,0.7937221337170874,0.7799683439194179,0.7799683439194179
configs/REPRODUCE_eval_only/03_pretraining_linear.yaml,softmax_linear_model,checkpoint_19,0.8088467130180008,0.7808399159795241,0.7380042086082782,0.9999999999677175,0.7492084713925976,0.7412081606892996,0.8088467130180008,0.9098766019744594,1.0,0.5669897008696322,0.5455970917159914,0.555731084660022,0.5788162380384413,0.5788162380384413,0.7364426554593825,1.0,0.75573134744974,0.7499490342642131,0.7452705564355492,0.878187712601253,0.878187712601253,0.7496411160462433,0.9999999998344316,0.7685233360363377,0.7573931802478101,0.7559229633046521,0.858112914280759,0.858112914280759,0.7825283646436021,0.9999999999262319,0.7821338543354874,0.7697971662377366,0.7706757870198476,0.8018548423700994,0.8018548423700994,0.7544994861909479,1.0,0.7621683017372312,0.7616714811137255,0.7522326736565096,0.8614607114168755,0.8614607114168755,0.7667070428530375,0.9999999999487933,0.7755999462711033,0.7690431866346765,0.7640582337924295,0.8376741836878032,0.8376741836878032,0.798784908761672,1.0,0.7945015696119461,0.7797228107485202,0.7807005933209661,0.7774557959778229,0.7774557959778229,0.7637863771184541,1.0,0.7686845282793364,0.7683963217090571,0.7587190088099106,0.8446333607835782,0.8446333607835782,0.7652926907679181,1.0,0.768543657942564,0.769303173531966,0.7587269764746167,0.8414246580053749,0.8414246580053749
configs/REPRODUCE_eval_only/04_pretraining_linear_correct_nb-f.yaml,softmax_linear_model,checkpoint_19,0.8223958163748945,0.7771148009146226,0.7355678493541982,0.9999999999677175,0.7480205378694224,0.737438259352351,0.8223958163748945,0.9035926105912294,1.0,0.5676560770276109,0.540531758699394,0.5535198624116661,0.5925918350544579,0.5925918350544579,0.7361468306161407,1.0,0.7572501645052343,0.7467946098263102,0.7451114795261756,0.8847525360889005,0.8847525360889005,0.7466652305589782,0.9999999998344316,0.7668922891219457,0.7557584078775512,0.7548695482313633,0.868838633514113,0.868838633514113,0.7775863811078638,0.9999999999262319,0.7774912464146567,0.7693500481914766,0.7684035987252056,0.8140573946777547,0.8140573946777547,0.7519910167056836,1.0,0.7627965688871167,0.7562532527950542,0.7498310928658494,0.8756470782431991,0.8756470782431991,0.763904584334888,0.9999999999487933,0.7750794990980339,0.7661340690867597,0.7622076322635015,0.8514086689633602,0.8514086689633602,0.7942410763979687,1.0,0.7902139486340573,0.778120130482799,0.7777312727422889,0.7916056779455337,0.7916056779455337,0.7595463927730499,1.0,0.7677741395022815,0.7617709361804696,0.7545635658335016,0.8619485632323197,0.8619485632323197,0.7603590851458012,1.0,0.7670309076338638,0.7622311210313452,0.7538725915882323,0.8607119596544116,0.8607119596544116
