model_config,model_name,checkpoint,recall,f1,loss_main,top5_accuracy,loss,precision,accuracy,ava_avd_val/accuracy,ava_avd_val/top5_accuracy,ava_avd_val/precision,ava_avd_val/recall,ava_avd_val/f1,ava_avd_val/loss,ava_avd_val/loss_main,ami_val/accuracy,ami_val/top5_accuracy,ami_val/precision,ami_val/recall,ami_val/f1,ami_val/loss,ami_val/loss_main,icsi_val/accuracy,icsi_val/top5_accuracy,icsi_val/precision,icsi_val/recall,icsi_val/f1,icsi_val/loss,icsi_val/loss_main,voxconverse_val/accuracy,voxconverse_val/top5_accuracy,voxconverse_val/precision,voxconverse_val/recall,voxconverse_val/f1,voxconverse_val/loss,voxconverse_val/loss_main,mswild_val/accuracy,mswild_val/top5_accuracy,mswild_val/precision,mswild_val/recall,mswild_val/f1,mswild_val/loss,mswild_val/loss_main
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_16,0.44903154218909097,0.3577076463168313,1.6134432562820031,0.9999999995247043,1.6134432562820031,0.5058985632384904,0.4408742003839379,0.3329559527337551,1.0,0.3797960815330346,0.21988948713988066,0.24859038988749185,1.9709110856056213,1.9709110856056213,0.6101058739526518,0.9999999994861668,0.5778943435128393,0.5533581861648066,0.530353292437463,1.1881942934003369,1.1881942934003369,0.42500685155391693,0.9999999981373549,0.4818544555455446,0.47271825186908245,0.31788286846131086,1.6531030423939228,1.6531030423939228,0.471772220663049,1.0,0.5671874051066962,0.5594593287643158,0.3737928446269397,1.4596006441296954,1.4596006441296954,0.3645301030163163,1.0,0.5227605304943369,0.4397324570073695,0.317918836170951,1.7954072158804386,1.7954072158804386
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_17,0.4696906272321001,0.39004197514376227,1.4815411501392763,0.9999999995247043,1.4815411501392763,0.514565321806338,0.4940707151478893,0.38200985702375573,1.0,0.3874925822019577,0.25045377885301906,0.27540565592547256,1.8209247589111328,1.8209247589111328,0.6411364939192246,0.9999999994861668,0.5922169821529553,0.5658710732542235,0.5544812618915377,1.1323055658361008,1.1323055658361008,0.4828698690980673,0.9999999981373549,0.49074999429285526,0.48598156683146954,0.3518313681706786,1.5198419615626335,1.5198419615626335,0.5493476502597332,1.0,0.5746540517518015,0.5907762657963869,0.4174443757669492,1.290341814359029,1.290341814359029,0.41498970543866576,1.0,0.5277129986321197,0.45537045142540117,0.35104721396417315,1.6442916500274865,1.6442916500274865
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_18,0.4447900121013794,0.34817009229168966,1.6638766962054181,0.9999999995247043,1.6638766962054181,0.5023841078908242,0.41682910199520695,0.3217797838151455,1.0,0.3784796465188265,0.2044123855109016,0.24037322184691826,2.01279795418183,2.01279795418183,0.5911896513967678,0.9999999994861668,0.5739084083972306,0.5647232305130054,0.5288757866826551,1.2069669977344315,1.2069669977344315,0.3947403635829687,0.9999999981373549,0.47734686359763145,0.46838419884443283,0.3067973032593727,1.7121045552194118,1.7121045552194118,0.4323612016936143,1.0,0.5619019299294009,0.5500915478350539,0.3584196892651645,1.5387136403358344,1.5387136403358344,0.3440745094875384,1.0,0.5202836910110319,0.4363386978035034,0.30638446040433776,1.8488003335555836,1.8488003335555836
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_19,0.4743635125427671,0.39495381049915057,1.4779252938187466,0.9999999995247043,1.4779252938187466,0.5159698174476942,0.5022874955885247,0.398454458763202,1.0,0.3900638607641061,0.26116862924148637,0.28660907844702405,1.8026244714856148,1.8026244714856148,0.6409750763198425,0.9999999994861668,0.5921227359052362,0.5675273571034958,0.55447826059214,1.1316546412377522,1.1316546412377522,0.4964347602799535,0.9999999981373549,0.4939647698774934,0.4939725352451205,0.3596551176160574,1.5089947581291199,1.5089947581291199,0.5547175080035672,1.0,0.5764690589046839,0.5915540724315427,0.41935613536925026,1.2871074455254006,1.2871074455254006,0.42085567457605866,1.0,0.5272286617869513,0.45759496869219024,0.35467046047128126,1.6592451527158452,1.6592451527158452
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_20,0.47163902083583426,0.3930608762230762,1.4862176660294217,0.9999999995247043,1.4862176660294217,0.5151500410127944,0.4981120296001344,0.39100848448773223,1.0,0.38994661283989746,0.25667673411468667,0.2805703092987339,1.817751203974088,1.817751203974088,0.6443805838453358,0.9999999994861668,0.5913001509576008,0.5652086540799717,0.555178154645295,1.1288938499216377,1.1288938499216377,0.488422860391438,0.9999999981373549,0.49284107331186533,0.491488816216588,0.357335046865046,1.5189101472496986,1.5189101472496986,0.5481217979933276,1.0,0.5742481811480089,0.5886161270918269,0.41868718103929,1.3049612374919835,1.3049612374919835,0.4186264212828387,1.0,0.5274141868065992,0.4562047726760979,0.3535336892670161,1.6605718915097007,1.6605718915097007
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_21,0.44697464501419193,0.35220467165466973,1.6458110114524547,0.9999999995247043,1.6458110114524547,0.5072453786494784,0.43084614545306776,0.32847174753745395,1.0,0.380034555370609,0.21350483099619547,0.24495886483540139,2.002903794248899,2.002903794248899,0.6046374542959805,0.9999999994861668,0.580112273836958,0.5581195082130104,0.5299431860190014,1.1952696088059196,1.1952696088059196,0.4069557888433337,0.9999999981373549,0.48312562238425016,0.47111449390649796,0.3099999064579606,1.6992639899253845,1.6992639899253845,0.45901488569198234,1.0,0.5675488410122467,0.553051732480526,0.3645926271424149,1.4951205610325842,1.4951205610325842,0.3551508508965882,1.0,0.5254056006433284,0.43908265947473013,0.3115287738185704,1.836497103249487,1.836497103249487
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_22,0.44702129495997794,0.3508871446580887,1.6548526808398336,0.9999999995247043,1.6548526808398336,0.5066870491820857,0.42703978127648545,0.3207431298991044,1.0,0.3773131035268307,0.20747012800226608,0.24043832222620645,2.019718684256077,2.019718684256077,0.6004987197189495,0.9999999994861668,0.5789769839110046,0.5616177454076964,0.5297526888035494,1.205715003712424,1.205715003712424,0.39577638544142246,0.9999999981373549,0.48137274105101824,0.46667700819671154,0.3037321027368307,1.7242213226854801,1.7242213226854801,0.46449887199383794,1.0,0.568161101165143,0.5582882465060913,0.36944493053085875,1.484763331485517,1.484763331485517,0.3536817993291131,1.0,0.5276113162564322,0.4410533466871245,0.31106767899299825,1.8398450620596707,1.8398450620596707
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_23,0.4496754229322355,0.35438129636819915,1.6555395584956323,0.9999999995247043,1.6555395584956323,0.5069640782114969,0.4290358721675854,0.3220893784115712,1.0,0.3800360119591157,0.2074925129612287,0.2403241110344728,2.0341638450821242,2.0341638450821242,0.6046398741931751,0.9999999994861668,0.5809552027233715,0.5681576245817644,0.5363857061441603,1.1911463413772911,1.1911463413772911,0.4034941205754876,0.9999999981373549,0.48118065297603607,0.4717068690806627,0.311427409760654,1.707704596221447,1.707704596221447,0.4557182774173491,1.0,0.5663374510001052,0.5593476610427554,0.36832241307605396,1.5093001113696531,1.5093001113696531,0.3592377102403436,1.0,0.5263110723988559,0.4416724469947663,0.3154468418256549,1.8353828984276466,1.8353828984276466
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_24,0.4755730864970783,0.3952514221586446,1.4874823455000752,0.9999999995247043,1.4874823455000752,0.5176708540245245,0.5028354240573087,0.39651844774683315,1.0,0.3900778430203597,0.2605878248189886,0.28603116795420647,1.827094942331314,1.827094942331314,0.6437126405794045,0.9999999994861668,0.5946925837418129,0.5686385202510603,0.5558824143533049,1.1320403958189076,1.1320403958189076,0.49028274044394493,0.9999999981373549,0.49473398737609386,0.4944750489667058,0.3571304362267256,1.5263248644769192,1.5263248644769192,0.5620592793054653,1.0,0.5782447538592599,0.5951385341133132,0.42227057785247313,1.280775351506291,1.280775351506291,0.42160401221089555,1.0,0.5306051021250966,0.45902550433532313,0.3549425144065127,1.6711761733669435,1.6711761733669435
configs/REPRODUCE_eval_only/02_pretraining_softmax.yaml,softmax_pretraining_model,checkpoint_25,0.4491543331726163,0.35190107136461257,1.6758169908916112,0.9999999995247043,1.6758169908916112,0.5073111316470665,0.4275891811344488,0.3109250341852506,1.0,0.37755965317289036,0.20443369324008623,0.23454702521363893,2.0757746125260987,2.0757746125260987,0.6039241542076242,0.9999999994861668,0.579069074628682,0.5650754283214438,0.5329815338140932,1.2109852022138134,1.2109852022138134,0.4052028665319085,0.9999999981373549,0.48353833332657814,0.47599154617637396,0.3111379127949476,1.7241515927016735,1.7241515927016735,0.4601662906281876,1.0,0.5677354777175369,0.5573753216727213,0.36673640313022066,1.5140402953733096,1.5140402953733096,0.35772756011927287,1.0,0.5286531193896453,0.4428956764524564,0.31410248187016265,1.854133251643162,1.854133251643162
